,type,x,y
1,3,373.47103561674123,236.24404485839972
2,3,363.1651965725925,203.76765916806562
3,3,394.69324382413015,194.92816900238873
4,3,375.77724682883496,234.76745824310535
5,3,398.8521022005221,213.2364221514251
6,3,396.41544843212677,199.15163529053498
7,3,368.1587401576317,207.3803342662036
8,3,402.64307073441364,213.65888016320275
9,3,407.087914044169,218.80814662953736
10,3,383.41729828650836,208.37572022357833
11,3,381.34596098181703,218.70190376752083
12,3,400.566122679443,232.1140390622676
13,3,370.5630649071723,225.79950468305768
14,3,362.3017632780004,197.57794274478783
15,3,373.55103197155506,197.85482088657724
16,3,367.03197186125993,194.72138539009254
17,3,368.2376600786885,232.5493755831311
18,3,383.5279592367667,230.6609314989551
19,3,399.5644381866172,226.4349494510065
20,3,402.32489829798743,234.26446556244665
21,3,384.8667516362812,223.53296463663432
22,3,380.13721017187044,208.0012772874118
23,3,376.6013761690388,243.6528321139509
24,3,391.5284683515117,236.04279112195204
25,3,408.47159655666735,207.52596916200542
26,3,368.15960178835104,211.79945597428835
27,3,407.56491829971395,227.77678221497962
28,3,403.4712424566039,228.07642968105654
29,3,387.0595017007326,198.29883416033388
30,3,403.5407525144274,207.5970903472087
31,3,375.20680347994096,241.39136165961511
32,3,363.4738911355047,212.89002294670098
33,3,371.6537279669747,232.9077336646466
34,3,393.84083288336325,196.555924062972
35,3,368.16528083663854,221.51065480247817
36,3,385.67520108851323,228.90417066134324
37,3,394.27835236435266,197.30568440091832
38,3,362.47433383901284,197.0372935869032
39,3,362.67479119631776,242.8339400367559
40,3,371.1647063577055,237.9233935855956
41,3,403.55826884311995,208.79523361526182
42,3,395.03835613830626,239.26814298169927
43,3,394.08684371069216,243.45888241053834
44,3,403.8803959422004,227.44734108490476
45,3,388.1815565395303,219.77043004306236
46,3,372.95362784197675,241.83904879690914
47,3,382.386471479517,239.16672062805
48,3,380.0874127083891,201.77730490331845
49,3,367.9846325701428,225.8410496032973
50,3,378.07017823012967,217.73286483212186
51,3,389.7703911492787,228.49386346096117
52,3,392.79024223311967,243.9404130719318
53,3,359.5522853399869,214.1184049241342
54,3,373.3999457537928,234.30327651700657
55,3,391.42133030095323,235.9454272717723
56,3,395.9212276610058,230.1775089106531
57,3,367.90609756915535,210.72404141543655
58,3,366.3756927876559,194.4887620554978
59,3,374.5214923884531,233.90570405194697
60,3,402.49026183739704,204.4571677300762
61,3,375.9185398081012,220.5186986049217
62,3,386.3587861994956,221.2850992626662
63,3,363.0156031082422,235.0822279067863
64,3,401.13037898836654,195.35809430505563
65,3,365.71043274756636,239.6111005528385
66,3,360.1084328637958,221.11300918080752
67,3,405.8525606963207,210.5079972119245
68,3,383.88403085445424,201.3126864479187
69,3,359.96271214836594,232.62430924914918
70,3,387.45463230017543,195.97247061820977
71,3,399.17824276209143,229.63247018717215
72,3,396.88306385098855,225.56638298282243
73,3,367.25479199852424,216.8255754576988
74,3,385.56576186182537,223.60233619212752
75,3,400.17961970597173,194.73963479237122
76,3,400.84223168985596,222.57535443959617
77,3,377.1993607801214,219.83006841126735
78,3,369.68820740782854,231.77075117549015
79,3,396.15205487053584,234.52382994876703
0,3,411.47019850850955,21.611853786615608
1,3,400.3235902537812,26.90242787134998
2,3,434.4038606107255,23.87495528463383
3,3,406.53130326751074,35.35067545736077
4,3,392.6029279744255,18.054935079489493
5,3,412.55032918101455,9.842691134069707
6,3,387.55725416066355,40.80306629778938
7,3,417.7422638090443,52.94644593795825
8,3,409.899880904649,52.632977285903124
9,3,414.0055468206143,14.546468501065064
10,3,408.6081006784922,47.511831541470684
11,3,427.93359225356136,7.31009661064247
12,3,389.98908874801236,49.568690648269154
13,3,387.36943521723117,33.82410173854261
14,3,426.2325825460829,13.748761507358553
15,3,401.90909887144954,6.806879885719979
16,3,410.1562667661787,16.7400880380269
17,3,415.56357684747076,13.428458158127071
18,3,417.8986866400391,6.353179694832466
19,3,430.2771458813031,51.44656454702786
20,3,424.30113088444006,19.88533177692951
21,3,421.9319831349494,54.325893123571745
22,3,407.34078978783475,20.163914702790457
23,3,421.96013439154166,47.30121449245787
24,3,409.250405819313,41.238088429214905
25,3,430.9248798754145,32.33318126876609
26,3,416.77448397258104,54.40887864083322
27,3,415.96342565094955,45.826106092538225
28,3,428.2450739436258,21.642752537174054
29,3,422.5868776272184,27.383473779844756
30,3,416.18876440430563,29.3013649409322
31,3,412.6383731199889,40.425470768802036
32,3,394.31798530283555,34.68595308756407
33,3,401.7176562897577,24.88298457954048
34,3,416.2107711839177,34.45799012566975
35,3,429.3466905262041,11.845065375616464
36,3,429.47390806844993,18.325148571325986
37,3,395.28837573704124,11.397016569624066
38,3,395.5984928289006,49.59758165323382
39,3,391.61959640275745,39.922334471563346
40,3,390.3256922470283,46.74513805587949
41,3,434.4809039422054,16.42051723214047
42,3,395.3072760411863,36.29091027094693
43,3,408.51498540301645,46.78254036439702
44,3,403.4292090413967,14.71577860974575
45,3,392.6554853542211,9.007027127892142
46,3,419.57745610431664,5.233458336860408
47,3,433.5787969960028,22.01254531709743
48,3,386.2536734516019,45.952589055260724
49,3,421.2374785987203,15.580372686799004
50,3,389.25587062862985,28.611814606025078
51,3,413.4651266318123,16.574972206074435
52,3,392.00879179978307,37.407107289177
53,3,410.7087743978847,36.54985184840349
54,3,418.1922430240716,33.30930632280715
55,3,410.3312172689745,54.255950424382256
56,3,402.81231328561563,51.893760563469385
57,3,405.7579946323208,46.34822542688985
58,3,392.82231533221403,35.263639335317826
59,3,393.56580852621346,30.497267296193822
60,3,400.236494554604,35.508830351037474
61,3,433.24179735033033,38.15627524166458
62,3,420.5621077811913,18.637830195872667
63,3,409.0437290026165,49.36100428290132
64,3,422.1968798214913,29.46487221158678
65,3,424.12583463614226,17.753489115329383
66,3,429.506307077481,50.155398566349675
67,3,427.0390820488478,37.2578127682112
68,3,420.0003329406036,26.102536538256555
69,3,388.51078051958626,31.890351150023076
70,3,405.46552957240584,25.093471612509106
71,3,423.1534420957279,26.573054586331757
72,3,425.4339768854387,33.099221709147514
73,3,421.595011655106,36.230852738080486
74,3,418.38497283607,22.255261064756432
75,3,404.9978599851762,35.19445342636683
76,3,424.8348021312406,6.480901725314285
77,3,413.5122056123687,33.42726916044956
78,3,425.4990080910932,51.7323880395262
79,3,404.2266012411059,32.722616971839344
0,3,471.931862607594,35.00428819593761
1,3,458.6642631805006,13.331001122148084
2,3,457.6407665557024,35.949771382135445
4,3,469.2232487262334,43.04209517709883
5,3,486.0791446278563,37.08857149206492
7,3,460.2992223687565,35.67198260875132
8,3,467.54291669895247,29.962170626833743
9,3,494.38743994537407,30.982011298248796
12,3,483.9188001858486,10.488613261617918
14,3,467.5886594804468,3.9146643885524175
17,3,460.60918860402546,41.943510140927366
19,3,488.5512231608266,27.760028298439774
21,3,474.9317396120082,11.792620334163717
26,3,475.11548435554465,22.14441285466154
27,3,468.0905050433449,23.29417255389384
28,3,461.85499663043674,26.35624837504908
29,3,471.6401849984274,48.924081778968144
32,3,482.01858723069694,18.39363646322986
33,3,488.01067203848544,30.665943977984444
34,3,464.7340244588584,8.819076340892524
38,3,459.360879487821,47.3874630449006
39,3,460.9627261099378,24.1052566492488
40,3,470.12387581558517,31.32970638733927
41,3,459.8856104202727,11.825170657696376
42,3,464.3127280754195,4.532843569272769
44,3,476.5759254813795,8.090645609603756
45,3,466.49086783237664,22.728992847099978
46,3,486.11663093147195,44.54043752755919
47,3,494.90049825645394,9.624263667676841
49,3,493.5601111454673,2.5537806523598245
50,3,471.2039533091677,46.97904133102115
51,3,487.42743132786404,0.21279646182565184
52,3,489.31926875889394,21.197151847800672
53,3,493.36649818294154,21.937907924082545
54,3,479.7126895447958,30.319335258375528
55,3,483.4725784375063,34.98776616374834
58,3,471.2606228641805,23.405415265259197
60,3,464.54802906865064,17.71254401024566
62,3,485.94543597476775,18.5420134652307
64,3,474.31778819635196,21.290236315505705
65,3,479.83009944437964,42.396197951713674
67,3,476.2210761641973,4.327521944859872
69,3,471.2323270475826,0.9783068139722073
70,3,465.69816374109377,42.75101685131435
71,3,464.9408484108378,13.087193879113645
72,3,494.257976140684,23.450158213666676
73,3,471.9127210845053,28.28723218418459
75,3,461.6831346381568,4.15001854236369
78,3,478.7287532863054,12.660954963144622
79,3,488.2969568072889,18.1026634799688
0,3,323.81317406837877,257.271399961306
1,3,304.4424836681316,285.93504051863624
2,3,326.2332828366434,272.2263722337397
3,3,326.48096884665813,255.70041790433817
4,3,297.97115290571753,270.3248671951183
5,3,331.4416071518834,252.81810932144515
6,3,315.0034545525067,283.53418808432
7,3,322.7178047370219,266.0572592679559
8,3,337.19722713227213,262.2678530420009
9,3,315.8608699382008,289.16649362248563
10,3,322.1983584505868,278.1585314763047
11,3,313.4787528131969,263.34670620126366
12,3,324.56220188829076,255.7577720398117
13,3,313.7679375595465,261.69853459992487
14,3,346.0221299256285,255.02463865603082
15,3,327.43989989711275,262.81548821455374
16,3,338.845638031065,250.50465938037314
17,3,335.7287479767843,290.85671329460274
18,3,326.8203102617514,267.99187331761493
19,3,329.4823698950271,261.7345432584206
20,3,319.6043572571237,248.51722649776238
21,3,342.9827994981297,259.3833153990433
22,3,312.6813371702764,292.9419749277328
23,3,336.15238167040013,255.75026443192561
24,3,302.071237342731,297.2473664749591
25,3,310.3054827918307,254.1427722202434
26,3,298.2671799099857,254.83867564411693
27,3,316.4823844045439,279.48559984642486
28,3,302.1623137676858,269.27712926684154
29,3,320.04573752070496,291.09330292907583
30,3,341.44735629184464,283.5808955071141
31,3,299.50135684009985,265.9095532080299
32,3,345.2594588579892,257.97314152926134
33,3,308.105013216749,281.8206857803965
34,3,338.30498329300536,277.680093481343
35,3,327.46713961447784,258.6234121506753
36,3,324.37992849844807,292.3746264647452
37,3,308.35447960366326,297.72267045679513
38,3,328.22862713486535,256.77570218066944
39,3,338.18292846500435,268.57657408532714
40,3,324.2324357528289,251.22264756917474
41,3,314.25259086663635,276.28853104768484
42,3,345.5719188536772,284.1520783096254
43,3,322.9921174223248,268.0710279344771
44,3,310.64117336125656,289.5364401747656
45,3,317.2384422730014,289.7175388809036
46,3,329.20493693241195,272.2242654742045
47,3,313.701213707583,276.4296699909773
48,3,340.2026342264769,286.6969005202184
49,3,311.37750647938896,276.351914124264
50,3,337.1649195222398,286.94004252910946
51,3,302.748170363607,250.21566908664533
52,3,337.67184377186635,272.51016270586507
53,3,337.93745047938637,258.698766823694
54,3,307.758202816653,273.2121310397508
55,3,311.5563958152047,291.01470923713634
56,3,316.3832282842391,275.61985315896527
57,3,320.8555604143812,258.9016476138771
58,3,299.2666582985122,278.208089615472
59,3,332.97838228481515,286.88417859829786
60,3,315.8097925138106,253.6328091193229
61,3,345.639789456065,293.71534443071295
62,3,345.27215563806243,277.14672113570793
63,3,336.90813999589,272.1229151766654
64,3,320.8063291941211,288.95969689056466
65,3,320.426252644509,279.7366165755395
66,3,331.74035823258,296.37433326219906
67,3,336.93730444703266,270.6463565043068
68,3,308.6088381683474,256.9083806617076
69,3,338.9187765030715,297.51260665197657
70,3,334.68093470301375,293.3269742048256
71,3,336.2420901687128,262.04011931535933
72,3,342.69909417141207,271.15558386520127
73,3,321.8177241472357,278.0556476616665
74,3,312.90825348744966,282.8358539982556
75,3,320.18321105073335,291.90850517221327
76,3,333.7940116880912,270.8076692395233
77,3,340.8408557345461,296.5295624579216
78,3,324.17976717041796,267.89301022761083
79,3,315.71883236675615,250.49968177651
0,3,354.8092745504738,123.89039435043486
1,3,352.9979674841565,136.63351273439847
2,3,350.3804309027801,147.37748889766968
3,3,317.2344766652838,150.17240440446758
4,3,321.0237354589901,130.49963681743807
5,3,340.7314087342203,140.28176215582428
6,3,342.7795609462925,151.58109314816085
7,3,348.17599452824214,143.92304799760475
8,3,358.18147229784023,112.55573610935694
9,3,344.9646674198988,119.07671639745027
10,3,347.0203073562418,146.00843993486703
11,3,317.7971915879241,120.78368713684756
12,3,320.73954845627094,109.25492128503484
13,3,319.37160857738183,156.9601923519692
14,3,323.1090580352339,150.81513707110335
15,3,339.6551678346548,112.98108024396589
16,3,343.0754287492551,120.48794109736669
17,3,333.48222688354895,116.65193830568091
18,3,322.4104191032283,119.59495505072788
19,3,320.1595937869235,154.6412031429627
20,3,335.3064910064018,139.8569292090427
21,3,343.65790478707027,154.4103825333544
22,3,358.2739004711277,137.62114110885489
23,3,349.6400964384665,108.67658549462185
24,3,342.57216832907596,128.58317804126227
25,3,329.54829378396033,152.07734773037663
26,3,338.4625709942278,148.613294823414
27,3,357.28822674633955,153.49760202847182
28,3,341.4401510587957,124.93167481040102
29,3,324.46958554729696,133.8520662226883
30,3,360.0314102738773,140.7622523875399
31,3,352.24355334821746,133.94751496627853
32,3,336.0394393037723,145.12103289169036
33,3,330.47348609569,141.4566007883658
34,3,350.1746896666198,156.4097979491432
35,3,333.3053126586886,136.7094842100606
36,3,359.2290747537301,139.42614461469063
37,3,344.9959579849135,134.19069940811846
38,3,318.65533302794864,116.20860843957854
39,3,331.14654960588604,109.38698590008785
40,3,355.48895553642325,156.20878582147196
41,3,314.0277757209486,140.39785556283152
42,3,322.1852151913451,124.82225665530035
43,3,328.4602398798591,130.14762074408586
44,3,340.2580430828191,140.4465373342556
45,3,338.7752796964223,134.01793682335003
46,3,334.4047282204715,116.88460212982918
47,3,348.78228783532427,133.40563109081162
48,3,344.27399364791654,147.19292929610424
49,3,349.951881750868,147.75207671675344
50,3,324.1625318426793,136.0932392180623
51,3,357.3098317727207,130.58195143528505
52,3,318.84776898142314,136.84621146301822
53,3,331.3852918801562,134.53826166609898
54,3,324.5506880739021,117.86929529530298
55,3,317.33465600115863,140.82524659443072
56,3,317.9469881584964,114.79828724893149
57,3,327.8594576416059,109.72615948901077
58,3,355.40234598902066,140.47419319652244
59,3,334.29469397516567,143.99933846051752
60,3,321.54926654542385,134.88795118743954
61,3,327.6724230765833,151.10549411725984
62,3,340.0642165807541,152.19306470223955
63,3,334.29019746236844,158.37782470382513
64,3,339.1592267063686,140.49036726267482
65,3,352.76922190108223,128.68468575475103
66,3,344.49064290076984,122.68476968660734
67,3,349.2879632026006,110.8050834977831
68,3,352.35762135562885,111.72530655565527
69,3,354.5588592987352,131.14289196993718
70,3,345.62159866109204,138.41161008848775
71,3,324.4614445972509,135.15569337360336
72,3,319.6412436368058,153.0602014184232
73,3,336.48255783694844,140.2177877069833
74,3,358.87186281552584,132.6355725874024
75,3,328.759381773391,125.57099615718717
76,3,347.17800774057895,135.16183409345476
77,3,352.5812907860227,128.82092491934972
78,3,357.9634809820087,131.79984250349557
79,3,353.1848372784815,143.31979755326836
0,3,358.54979931458666,380.3894931501379
1,3,354.4825265467047,401.07294570923233
2,3,332.7688354497609,386.38463385587227
3,3,323.3685224252738,413.47010619303603
4,3,328.35230078326094,393.265158526685
5,3,337.0315488989068,414.31602632757927
6,3,351.2892728332746,418.3771075267606
7,3,357.18132621376606,400.5326674399867
8,3,342.16549683604546,379.9960986347507
9,3,330.803988546766,412.478889719163
10,3,332.06758573922184,378.2793080013189
11,3,326.6122639703406,400.58095075266846
12,3,345.65617581210444,392.8210734786657
13,3,328.09791660709874,382.4515698360962
14,3,322.2152476858988,380.93882343137096
15,3,339.06742529090604,412.2785844521992
16,3,351.91989375004255,384.47340640537016
17,3,324.29170042183097,424.532190008387
18,3,364.448352925294,425.2536564598347
19,3,359.6183492437582,421.31814371944876
20,3,356.0178918262312,424.9807838708306
21,3,341.1029927029105,409.6834678860063
22,3,343.32230902409464,416.61493001588576
23,3,346.5645628944902,395.40974375554686
24,3,344.4999079361495,409.0756131719752
25,3,324.0243157301735,412.08639462553214
26,3,356.8267786939322,399.9614031747674
27,3,340.2395290911156,377.9101370366161
28,3,367.87564844045096,422.51741030622816
29,3,336.62752185659104,394.4614684070728
30,3,327.6780984837771,393.6772089411436
31,3,327.8307078226852,422.8612050609571
32,3,321.9586966879361,392.8181236913237
33,3,355.47234611706585,385.110446796994
34,3,326.00706666284856,426.54399172474774
35,3,322.35240523605137,404.78505654796635
36,3,344.6490081402787,411.23042570845047
37,3,363.93544436551207,396.6403973369385
38,3,347.6270946144335,377.1950230911828
39,3,351.3541113232426,410.532902352135
40,3,341.4437532502587,404.4840290130761
41,3,358.391291860502,392.76078033759137
42,3,368.56471845011214,400.4425167926463
43,3,321.94330459363283,422.94427109942893
44,3,350.0695177856802,415.07325884486914
45,3,343.58854937490224,382.4575084816254
46,3,328.1153914605199,413.5885153362576
47,3,333.9543032525226,424.11757660023676
48,3,342.4279201193709,376.85874921961425
49,3,339.0232345839206,398.3412777387387
50,3,333.2259429048436,424.95603728518455
51,3,348.7778933323315,420.2665262407841
52,3,342.2742411919282,407.6667547191848
53,3,322.9584272711115,425.2223017365419
54,3,360.65023194574377,424.41817371780854
55,3,358.6577230556283,383.3326774649275
56,3,325.76684975489223,393.70565127417206
57,3,324.7236733305743,422.49267263099017
58,3,360.27376157557364,391.70060065128274
59,3,368.56716276619625,391.6436879076562
60,3,360.27147148212566,397.8565050457914
61,3,358.9674304211548,399.0751455523747
62,3,321.4332979814244,384.61911725940985
63,3,353.65188493452905,420.9989592930465
64,3,336.4160746716441,396.2402727918954
65,3,325.0855360615825,389.9118116826105
66,3,362.6708784847835,405.8532819236953
67,3,333.2960455163841,422.85208724874457
68,3,359.1809393047905,406.4895212696979
69,3,337.0559982643507,396.67441938534864
70,3,361.0721678246215,385.0002548829948
71,3,344.40289641952427,388.2361757492553
72,3,358.17376528664005,414.9126985501433
73,3,330.79476938011953,426.267297614972
74,3,324.3404327863274,405.966910335067
75,3,325.8917975919587,378.96613309808293
76,3,361.7417679650854,379.28509844794763
77,3,345.25779877209044,396.28243749306284
78,3,349.5384379229561,400.9581299673836
79,3,322.07000593173234,384.0426343378013
0,3,408.1813014191289,229.3040540911106
1,3,409.27979571284914,212.45955019683328
2,3,410.7955876742912,212.8366678525316
3,3,421.9178227176058,207.5770591230292
4,3,391.3156070643632,235.84268519029325
5,3,411.0155845095145,195.42202354313616
6,3,417.46422470414154,199.3749981155926
7,3,405.09326482887235,195.55702817599678
8,3,403.08335458989364,214.90063577976326
9,3,418.1715514494558,228.17610321761654
10,3,402.8005558625969,238.03880627036006
11,3,396.4219933130944,233.34952505383495
12,3,396.7453236433004,200.25334551167592
13,3,423.61926663046535,201.56741438796627
14,3,410.976452815387,196.09820780932773
15,3,389.63907143770484,194.13777699499929
16,3,433.24827139107464,233.34646958590295
17,3,413.0878338585959,224.854450942719
18,3,387.7378763414162,192.12355527575355
19,3,408.80629575266545,191.91482029581337
20,3,395.63004948791666,199.2876544600803
21,3,427.6937500249146,236.59035027489094
22,3,430.1372785684854,189.09770406621612
23,3,388.90417971520367,231.38435959395758
24,3,411.8218366896682,207.7331671024915
25,3,413.6001246328819,227.01659609459833
26,3,412.31989338125015,212.64880053874134
27,3,397.2831058019977,195.44485526228314
28,3,393.2717174450231,200.70042703795644
29,3,386.04266735903724,195.8339892245033
30,3,392.2382180595211,207.52296560084494
31,3,393.6048572768366,238.86871390939766
32,3,425.69922016950414,191.89528279647882
33,3,398.56181294877865,191.73847800135403
34,3,386.4138761759466,192.17851873860283
35,3,425.42271720027014,206.64704703568566
36,3,420.1089067229967,188.98395619764727
37,3,388.99150435019396,198.51711364587106
38,3,409.40697371638527,237.94088889416247
39,3,388.500468405151,211.3939709664215
40,3,410.47377442294174,231.42466508027172
41,3,416.10138029516855,195.97060833111595
42,3,425.69794882744617,224.1021920381292
43,3,387.9161475919188,226.97811873959742
44,3,387.2962428046567,189.52844588441462
45,3,385.15565824219493,228.35520066750422
46,3,412.4359505637971,197.57356446967495
47,3,412.1274717544423,200.84692407978486
48,3,402.5285089576401,215.2560971399758
49,3,430.18849932807706,235.9011279270896
50,3,400.96654808995544,215.6144740278824
51,3,430.3776029562202,206.65129524054512
52,3,392.73493285431215,192.87273101584827
53,3,408.0536410987597,217.10025148888147
54,3,397.91910532592243,199.24656022568465
55,3,412.7166235618255,236.96783013351364
56,3,387.2440580968599,237.57902217781745
57,3,395.96323598173336,209.20457080995033
58,3,413.6588318571327,197.71765542967947
59,3,420.9934116921608,217.1458586751483
60,3,428.61754327456987,226.10894247668801
61,3,390.1010269594639,236.83879004029308
62,3,420.68423370613084,210.9403629550441
63,3,390.79476810138493,225.91184827576765
64,3,392.7629072196084,236.98405933990188
65,3,416.5788114910898,227.5246341495982
66,3,427.1587629267547,213.66823385865885
67,3,388.10841528007836,191.3692292988703
68,3,417.92731830428926,213.82468409081616
69,3,428.5328367441016,229.67853349923288
70,3,392.71191103886457,209.5283398517102
71,3,428.60211217744103,198.73575134318628
72,3,408.7177210511193,197.82741940538511
73,3,404.35519235702424,193.03630949071768
74,3,408.62166405859347,219.48842259738782
75,3,429.982696754146,217.716413927249
76,3,402.8430237802669,214.37592757650404
77,3,413.2003742956336,234.4133716525581
78,3,400.587396947279,230.01074330739328
79,3,410.6396456577075,206.82999749689134
0,3,328.8524611968764,74.27606968091703
1,3,328.6900931960828,85.66949769597802
2,3,346.52611822294887,58.220456019948465
3,3,357.8897652353857,91.98219329584197
4,3,309.40202994666333,103.94338076159086
5,3,310.13120077527526,66.34509157133813
6,3,324.19759771537656,72.07042916904992
7,3,353.1544302501275,84.24136297890509
8,3,326.76997047799574,92.72983758035785
9,3,332.27606562800014,90.58292194915143
10,3,355.47205154405754,96.52181419987679
11,3,315.7377815621088,98.53337058080317
12,3,324.08811546484213,56.39952486920051
13,3,320.01346882758753,63.16823202624464
14,3,346.84137262457915,72.92347443752733
15,3,354.15711804701095,84.9015156536303
16,3,348.1289772085844,56.26140447005162
17,3,324.41566170971925,90.33161396374867
18,3,316.6315949535035,62.792998394505986
19,3,353.88444830406405,66.61767033678845
20,3,333.4047555869237,96.32121480663533
21,3,358.5785565228602,60.2507278394169
22,3,329.60933179006594,77.17717520924545
23,3,325.70983385376053,78.62458228522705
24,3,329.6016811758532,74.24009324890984
25,3,354.88063608897477,84.20742365332791
26,3,333.24877620209475,86.41608565646742
27,3,351.93843690112163,58.8825950113956
28,3,348.0212567775288,89.5944388103784
29,3,318.2164904641147,103.67968215198606
30,3,341.0392291532236,93.07241715999284
31,3,318.00075395877616,90.67695814119428
32,3,340.5079454788785,80.07807740422317
33,3,326.83351987954467,73.94212966136571
34,3,324.70792090077686,64.18627344794271
35,3,341.0689723824488,94.66429070902558
36,3,356.70561295139623,93.32100809815599
37,3,330.5318822557991,61.35246102294037
38,3,339.029703174047,61.660061932486904
39,3,348.7969855362894,67.22748410575926
40,3,316.88723854916446,68.23878828248732
41,3,334.2653573351207,102.91194655285946
42,3,354.5291213795544,82.06737879530003
43,3,322.9776088645831,84.8491885312458
44,3,321.2695436816189,55.30260524565218
45,3,325.4619823047277,55.403306189167225
46,3,328.07363943301584,66.57962481762317
47,3,340.5815916326777,55.21654384317484
48,3,327.43076452912436,56.29890811979789
49,3,311.6148518050138,92.83638238981825
50,3,350.7739112084165,100.39172032167491
51,3,309.4599521454356,82.2643295327857
52,3,351.3136240643684,86.85192884732685
53,3,311.50405667177205,59.6234871984634
54,3,347.7786414767462,64.00477013861928
55,3,356.09529597054814,72.83947989260277
56,3,321.43892662591526,103.4366528093986
57,3,314.3688352462898,81.47471388757785
58,3,319.80127596139795,78.48385969077081
59,3,310.67551277051336,83.72859913467892
60,3,351.1294816351489,55.71807393652618
61,3,358.2618366156202,62.20292221305615
62,3,314.60575859381373,97.74644160670151
63,3,348.63700030204797,87.76111867828578
64,3,314.076192883009,82.82782335348625
65,3,327.9462296284873,65.17723188426145
66,3,353.4061268778375,81.76461452900487
67,3,320.9200558214932,56.49127079234795
68,3,345.6867888462645,88.6540044469269
69,3,352.6502615909398,94.13349193631892
70,3,328.39648983026706,82.46366735572852
71,3,326.22598340155315,92.66987030690926
72,3,327.3984639899665,84.94578087890918
73,3,332.1345672256515,83.34867664641833
74,3,353.3923697607177,76.92517433713161
75,3,324.9104924894967,104.45251124451481
76,3,344.65392162495147,81.35039957847997
77,3,348.4965890515786,86.30677684692326
78,3,334.69984986486924,76.80054773918015
79,3,325.81034073148714,69.34963120037884
0,3,313.80233219510086,149.41063976570064
1,3,313.996272332372,123.81237573632282
2,3,293.17036340790384,126.9584006535321
3,3,279.9725049072453,119.66861981020978
4,3,299.69387275165934,143.25405154687482
5,3,270.8945790822968,130.0944743944186
6,3,275.400941037435,141.39727397336682
7,3,281.56745783651,116.14152474804389
8,3,283.16435551525166,134.97410789475597
9,3,267.61066353027155,136.004622379159
10,3,275.3444064015659,144.54621755375524
11,3,289.89991899257564,116.73366515792137
12,3,308.7929755128041,130.08805191876237
13,3,295.46812001241693,155.4910693886008
14,3,268.38578168651344,119.1756857269837
15,3,281.4451666322781,116.3294257235627
16,3,299.2109661247562,147.79914064850837
17,3,285.5661027065969,141.9117849973668
18,3,282.45702142041614,110.54880344790327
19,3,302.04681754659214,146.6097392233876
20,3,303.1534879519113,115.50328207722232
21,3,270.505597176651,109.18106825041109
22,3,280.739246017066,128.95519216408206
23,3,309.33279342957576,121.00658751744456
24,3,295.7772539461574,111.81364457091327
25,3,285.82023627290835,125.5575305015831
26,3,305.30382568944856,156.49170126487596
27,3,279.54220965953215,145.39772688749682
28,3,298.7651768728596,157.73486666427283
29,3,279.6954924776431,117.60507372501708
30,3,295.778161982223,122.58172412147987
31,3,295.4906121672234,115.39369282544529
32,3,306.38573016308686,111.24216950987636
33,3,278.6459655492223,136.85528118117634
34,3,270.18366254722264,156.47019611004066
35,3,295.9369592487174,156.43222375819175
36,3,311.73924992706094,139.25293318603858
37,3,276.1412351504449,117.2113352789836
38,3,275.36514904204756,132.28276602852128
39,3,293.3222812747166,152.70155191417385
40,3,276.53765755629547,158.1363612777287
41,3,305.24523618288447,110.26173010042243
42,3,298.4031519744762,110.16423444105924
43,3,280.598697942284,136.1620117143253
44,3,266.2075883437704,139.52200759071974
45,3,275.0679347740248,128.46765703612812
46,3,313.36109250344714,129.4814886411495
47,3,313.5164724672875,126.9426667033908
48,3,266.4416475635276,155.61081174538205
49,3,301.7619158239351,148.11337691571396
50,3,271.7696682415342,116.50885318511492
51,3,289.2087253222143,153.92258415716196
52,3,305.81495647415,147.80090889021932
53,3,283.56842263021395,142.3903633369602
54,3,276.46903984629955,126.16257244387447
55,3,300.2697294808634,155.39945052992513
56,3,295.2036763891127,155.0246811089997
57,3,311.7344057096554,124.93217507387861
58,3,276.0051169453378,126.03022317617241
59,3,302.34568521015666,149.49445884596173
60,3,291.6045803904403,145.56520108477184
61,3,304.3236206603106,119.22224688737299
62,3,308.38012209991115,145.6292677795052
63,3,301.8539274401779,130.8563217403113
64,3,294.6773628983725,109.89653200433499
65,3,277.44080995544334,142.11006855930734
66,3,266.29470022405576,122.88795304394287
67,3,296.4588596450328,126.12039695691286
68,3,269.5781066950181,136.31553746981436
69,3,296.40886106375274,127.9490801973445
70,3,309.1452556259064,127.93669631340285
71,3,276.49388345652164,112.7350372975962
72,3,292.56046832536913,113.37830841963009
73,3,271.6278365325963,132.28047282098498
74,3,287.4218077338779,122.71081924251514
75,3,294.772934575478,125.13716404360034
76,3,282.5025853966334,131.72709421018487
77,3,294.84781486649774,110.80259751566823
78,3,291.20634817455027,122.38342405329645
79,3,271.12212469262914,139.12703796025744
0,3,109.1349739426659,334.6598395244316
1,3,109.55053827929024,309.0543419067995
2,3,109.75286518407613,332.57892796589385
3,3,137.2477505790765,345.8502559791721
4,3,143.9035940095287,355.37886864518714
5,3,106.2583444225598,348.4139429250708
6,3,151.67337846445471,336.65196912518036
7,3,106.96246564281219,351.2286953481179
8,3,123.48862415656232,325.57431912663145
9,3,105.51601521479856,341.514063649055
10,3,123.25334448079902,342.3812048944051
11,3,142.78965786406263,326.4613809542449
12,3,121.59040930593657,334.47597456262133
